profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners,image
191,22,1,2,169,Electric,1100,90,4,e4.jpg
90,22,1,3,169,Induction,1500,90,3,i3.jpg
103,22,2,1,170,Gas,1300,100,3,g3.jpg
38,22,2,2,170,Electric,500,70,3,e3.jpg
3,22,2,3,170,Induction,500,50,3,i3.jpg
37,22,3,1,171,Gas,500,70,3,g3.jpg
215,22,3,2,171,Electric,1500,100,4,e4.jpg
318,22,3,3,171,Induction,1100,100,5,i5.jpg
79,22,4,1,172,Gas,900,90,3,g3.jpg
239,22,4,2,172,Electric,700,60,5,e5.jpg
9,22,4,3,172,Induction,900,50,3,i3.jpg
118,22,5,1,173,Gas,1100,50,4,g4.jpg
149,22,5,2,173,Electric,700,70,4,e4.jpg
306,22,5,3,173,Induction,1500,90,5,i5.jpg
109,22,6,1,174,Gas,500,50,4,g4.jpg
254,22,6,2,174,Electric,500,70,5,e5.jpg
210,22,6,3,174,Induction,1100,100,4,i4.jpg
232,22,7,1,175,Gas,1500,50,5,g5.jpg
59,22,7,2,175,Electric,700,80,3,e3.jpg
318,22,7,3,175,Induction,1100,100,5,i5.jpg
190,22,8,1,176,Gas,1100,90,4,g4.jpg
140,22,8,2,176,Electric,1300,60,4,e4.jpg
264,22,8,3,176,Induction,1100,70,5,i5.jpg
10,23,1,1,177,Gas,1100,50,3,g3.jpg
65,23,1,2,177,Electric,1100,80,3,e3.jpg
195,23,1,3,177,Induction,1300,90,4,i4.jpg
145,23,2,1,178,Gas,500,70,4,g4.jpg
158,23,2,2,178,Electric,1300,70,4,e4.jpg
60,23,2,3,178,Induction,700,80,3,i3.jpg
148,23,3,1,179,Gas,700,70,4,g4.jpg
134,23,3,2,179,Electric,900,60,4,e4.jpg
111,23,3,3,179,Induction,500,50,4,i4.jpg
13,23,4,1,180,Gas,1300,50,3,g3.jpg
167,23,4,2,180,Electric,700,80,4,e4.jpg
261,23,4,3,180,Induction,900,70,5,i5.jpg
268,23,5,1,181,Gas,1500,70,5,g5.jpg
299,23,5,2,181,Electric,1100,90,5,e5.jpg
57,23,5,3,181,Induction,500,80,3,i3.jpg
193,23,6,1,182,Gas,1300,90,4,g4.jpg
125,23,6,2,182,Electric,1500,50,4,e4.jpg
114,23,6,3,182,Induction,700,50,4,i4.jpg
283,23,7,1,183,Gas,1300,80,5,g5.jpg
179,23,7,2,183,Electric,1500,80,4,e4.jpg
240,23,7,3,183,Induction,700,60,5,i5.jpg
133,23,8,1,184,Gas,900,60,4,g4.jpg
308,23,8,2,184,Electric,500,100,5,e5.jpg
123,23,8,3,184,Induction,1300,50,4,i4.jpg
106,24,1,1,185,Gas,1500,100,3,g3.jpg
62,24,1,2,185,Electric,900,80,3,e3.jpg
264,24,1,3,185,Induction,1100,70,5,i5.jpg
304,24,2,1,186,Gas,1500,90,5,g5.jpg
14,24,2,2,186,Electric,1300,50,3,e3.jpg
111,24,2,3,186,Induction,500,50,4,i4.jpg
190,24,3,1,187,Gas,1100,90,4,g4.jpg
152,24,3,2,187,Electric,900,70,4,e4.jpg
171,24,3,3,187,Induction,900,80,4,i4.jpg
121,24,4,1,188,Gas,1300,50,4,g4.jpg
206,24,4,2,188,Electric,900,100,4,e4.jpg
237,24,4,3,188,Induction,500,60,5,i5.jpg
79,24,5,1,189,Gas,900,90,3,g3.jpg
71,24,5,2,189,Electric,1500,80,3,e3.jpg
216,24,5,3,189,Induction,1500,100,4,i4.jpg
28,24,6,1,190,Gas,1100,60,3,g3.jpg
290,24,6,2,190,Electric,500,90,5,e5.jpg
117,24,6,3,190,Induction,900,50,4,i4.jpg
169,24,7,1,191,Gas,900,80,4,g4.jpg
65,24,7,2,191,Electric,1100,80,3,e3.jpg
219,24,7,3,191,Induction,500,50,5,i5.jpg
256,24,8,1,192,Gas,700,70,5,g5.jpg
44,24,8,2,192,Electric,900,70,3,e3.jpg
267,24,8,3,192,Induction,1300,70,5,i5.jpg
199,25,1,1,193,Gas,500,100,4,g4.jpg
143,25,1,2,193,Electric,1500,60,4,e4.jpg
30,25,1,3,193,Induction,1100,60,3,i3.jpg
196,25,2,1,194,Gas,1500,90,4,g4.jpg
224,25,2,2,194,Electric,900,50,5,e5.jpg
150,25,2,3,194,Induction,700,70,4,i4.jpg
208,25,3,1,195,Gas,1100,100,4,g4.jpg
272,25,3,2,195,Electric,500,80,5,e5.jpg
3,25,3,3,195,Induction,500,50,3,i3.jpg
244,25,4,1,196,Gas,1100,60,5,g5.jpg
155,25,4,2,196,Electric,1100,70,4,e4.jpg
111,25,4,3,196,Induction,500,50,4,i4.jpg
289,25,5,1,197,Gas,500,90,5,g5.jpg
113,25,5,2,197,Electric,700,50,4,e4.jpg
12,25,5,3,197,Induction,1100,50,3,i3.jpg
250,25,6,1,198,Gas,1500,60,5,g5.jpg
245,25,6,2,198,Electric,1100,60,5,e5.jpg
249,25,6,3,198,Induction,1300,60,5,i5.jpg
301,25,7,1,199,Gas,1300,90,5,g5.jpg
281,25,7,2,199,Electric,1100,80,5,e5.jpg
6,25,7,3,199,Induction,700,50,3,i3.jpg
70,25,8,1,200,Gas,1500,80,3,g3.jpg
56,25,8,2,200,Electric,500,80,3,e3.jpg
165,25,8,3,200,Induction,500,80,4,i4.jpg
295,26,1,1,201,Gas,900,90,5,g5.jpg
158,26,1,2,201,Electric,1300,70,4,e4.jpg
33,26,1,3,201,Induction,1300,60,3,i3.jpg
49,26,2,1,202,Gas,1300,70,3,g3.jpg
56,26,2,2,202,Electric,500,80,3,e3.jpg
30,26,2,3,202,Induction,1100,60,3,i3.jpg
7,26,3,1,203,Gas,900,50,3,g3.jpg
305,26,3,2,203,Electric,1500,90,5,e5.jpg
225,26,3,3,203,Induction,900,50,5,i5.jpg
10,26,4,1,204,Gas,1100,50,3,g3.jpg
230,26,4,2,204,Electric,1300,50,5,e5.jpg
54,26,4,3,204,Induction,1500,70,3,i3.jpg
94,26,5,1,205,Gas,700,100,3,g3.jpg
26,26,5,2,205,Electric,900,60,3,e3.jpg
42,26,5,3,205,Induction,700,70,3,i3.jpg
4,26,6,1,206,Gas,700,50,3,g3.jpg
176,26,6,2,206,Electric,1300,80,4,e4.jpg
240,26,6,3,206,Induction,700,60,5,i5.jpg
217,26,7,1,207,Gas,500,50,5,g5.jpg
197,26,7,2,207,Electric,1500,90,4,e4.jpg
30,26,7,3,207,Induction,1100,60,3,i3.jpg
106,26,8,1,208,Gas,1500,100,3,g3.jpg
86,26,8,2,208,Electric,1300,90,3,e3.jpg
303,26,8,3,208,Induction,1300,90,5,i5.jpg
73,27,1,1,209,Gas,500,90,3,g3.jpg
224,27,1,2,209,Electric,900,50,5,e5.jpg
306,27,1,3,209,Induction,1500,90,5,i5.jpg
157,27,2,1,210,Gas,1300,70,4,g4.jpg
185,27,2,2,210,Electric,700,90,4,e4.jpg
57,27,2,3,210,Induction,500,80,3,i3.jpg
64,27,3,1,211,Gas,1100,80,3,g3.jpg
65,27,3,2,211,Electric,1100,80,3,e3.jpg
57,27,3,3,211,Induction,500,80,3,i3.jpg
163,27,4,1,212,Gas,500,80,4,g4.jpg
77,27,4,2,212,Electric,700,90,3,e3.jpg
63,27,4,3,212,Induction,900,80,3,i3.jpg
256,27,5,1,213,Gas,700,70,5,g5.jpg
110,27,5,2,213,Electric,500,50,4,e4.jpg
24,27,5,3,213,Induction,700,60,3,i3.jpg
166,27,6,1,214,Gas,700,80,4,g4.jpg
293,27,6,2,214,Electric,700,90,5,e5.jpg
18,27,6,3,214,Induction,1500,50,3,i3.jpg
148,27,7,1,215,Gas,700,70,4,g4.jpg
302,27,7,2,215,Electric,1300,90,5,e5.jpg
3,27,7,3,215,Induction,500,50,3,i3.jpg
205,27,8,1,216,Gas,900,100,4,g4.jpg
14,27,8,2,216,Electric,1300,50,3,e3.jpg
231,27,8,3,216,Induction,1300,50,5,i5.jpg
247,28,1,1,217,Gas,1300,60,5,g5.jpg
89,28,1,2,217,Electric,1500,90,3,e3.jpg
258,28,1,3,217,Induction,700,70,5,i5.jpg
205,28,2,1,218,Gas,900,100,4,g4.jpg
209,28,2,2,218,Electric,1100,100,4,e4.jpg
57,28,2,3,218,Induction,500,80,3,i3.jpg
4,28,3,1,219,Gas,700,50,3,g3.jpg
221,28,3,2,219,Electric,700,50,5,e5.jpg
123,28,3,3,219,Induction,1300,50,4,i4.jpg
25,28,4,1,220,Gas,900,60,3,g3.jpg
179,28,4,2,220,Electric,1500,80,4,e4.jpg
300,28,4,3,220,Induction,1100,90,5,i5.jpg
247,28,5,1,221,Gas,1300,60,5,g5.jpg
287,28,5,2,221,Electric,1500,80,5,e5.jpg
300,28,5,3,221,Induction,1100,90,5,i5.jpg
301,28,6,1,222,Gas,1300,90,5,g5.jpg
74,28,6,2,222,Electric,500,90,3,e3.jpg
258,28,6,3,222,Induction,700,70,5,i5.jpg
1,28,7,1,223,Gas,500,50,3,g3.jpg
149,28,7,2,223,Electric,700,70,4,e4.jpg
240,28,7,3,223,Induction,700,60,5,i5.jpg
25,28,8,1,224,Gas,900,60,3,g3.jpg
50,28,8,2,224,Electric,1300,70,3,e3.jpg
138,28,8,3,224,Induction,1100,60,4,i4.jpg
70,29,1,1,225,Gas,1500,80,3,g3.jpg
11,29,1,2,225,Electric,1100,50,3,e3.jpg
105,29,1,3,225,Induction,1300,100,3,i3.jpg
319,29,2,1,226,Gas,1300,100,5,g5.jpg
44,29,2,2,226,Electric,900,70,3,e3.jpg
291,29,2,3,226,Induction,500,90,5,i5.jpg
115,29,3,1,227,Gas,900,50,4,g4.jpg
179,29,3,2,227,Electric,1500,80,4,e4.jpg
309,29,3,3,227,Induction,500,100,5,i5.jpg
304,29,4,1,228,Gas,1500,90,5,g5.jpg
317,29,4,2,228,Electric,1100,100,5,e5.jpg
114,29,4,3,228,Induction,700,50,4,i4.jpg
313,29,5,1,229,Gas,900,100,5,g5.jpg
104,29,5,2,229,Electric,1300,100,3,e3.jpg
72,29,5,3,229,Induction,1500,80,3,i3.jpg
1,29,6,1,230,Gas,500,50,3,g3.jpg
161,29,6,2,230,Electric,1500,70,4,e4.jpg
150,29,6,3,230,Induction,700,70,4,i4.jpg
1,29,7,1,231,Gas,500,50,3,g3.jpg
20,29,7,2,231,Electric,500,60,3,e3.jpg
138,29,7,3,231,Induction,1100,60,4,i4.jpg
112,29,8,1,232,Gas,700,50,4,g4.jpg
200,29,8,2,232,Electric,500,100,4,e4.jpg
297,29,8,3,232,Induction,900,90,5,i5.jpg
280,30,1,1,233,Gas,1100,80,5,g5.jpg
26,30,1,2,233,Electric,900,60,3,e3.jpg
9,30,1,3,233,Induction,900,50,3,i3.jpg
199,30,2,1,234,Gas,500,100,4,g4.jpg
278,30,2,2,234,Electric,900,80,5,e5.jpg
96,30,2,3,234,Induction,700,100,3,i3.jpg
190,30,3,1,235,Gas,1100,90,4,g4.jpg
143,30,3,2,235,Electric,1500,60,4,e4.jpg
306,30,3,3,235,Induction,1500,90,5,i5.jpg
76,30,4,1,236,Gas,700,90,3,g3.jpg
104,30,4,2,236,Electric,1300,100,3,e3.jpg
72,30,4,3,236,Induction,1500,80,3,i3.jpg
190,30,5,1,237,Gas,1100,90,4,g4.jpg
164,30,5,2,237,Electric,500,80,4,e4.jpg
291,30,5,3,237,Induction,500,90,5,i5.jpg
64,30,6,1,238,Gas,1100,80,3,g3.jpg
194,30,6,2,238,Electric,1300,90,4,e4.jpg
303,30,6,3,238,Induction,1300,90,5,i5.jpg
31,30,7,1,239,Gas,1300,60,3,g3.jpg
113,30,7,2,239,Electric,700,50,4,e4.jpg
177,30,7,3,239,Induction,1300,80,4,i4.jpg
241,30,8,1,240,Gas,900,60,5,g5.jpg
41,30,8,2,240,Electric,700,70,3,e3.jpg
324,30,8,3,240,Induction,1500,100,5,i5.jpg
196,31,1,1,241,Gas,1500,90,4,g4.jpg
260,31,1,2,241,Electric,900,70,5,e5.jpg
261,31,1,3,241,Induction,900,70,5,i5.jpg
256,31,2,1,242,Gas,700,70,5,g5.jpg
80,31,2,2,242,Electric,900,90,3,e3.jpg
18,31,2,3,242,Induction,1500,50,3,i3.jpg
88,31,3,1,243,Gas,1500,90,3,g3.jpg
158,31,3,2,243,Electric,1300,70,4,e4.jpg
240,31,3,3,243,Induction,700,60,5,i5.jpg
85,31,4,1,244,Gas,1300,90,3,g3.jpg
275,31,4,2,244,Electric,700,80,5,e5.jpg
114,31,4,3,244,Induction,700,50,4,i4.jpg
307,31,5,1,245,Gas,500,100,5,g5.jpg
32,31,5,2,245,Electric,1300,60,3,e3.jpg
309,31,5,3,245,Induction,500,100,5,i5.jpg
310,31,6,1,246,Gas,700,100,5,g5.jpg
146,31,6,2,246,Electric,500,70,4,e4.jpg
192,31,6,3,246,Induction,1100,90,4,i4.jpg
259,31,7,1,247,Gas,900,70,5,g5.jpg
236,31,7,2,247,Electric,500,60,5,e5.jpg
315,31,7,3,247,Induction,900,100,5,i5.jpg
202,31,8,1,248,Gas,700,100,4,g4.jpg
287,31,8,2,248,Electric,1500,80,5,e5.jpg
300,31,8,3,248,Induction,1100,90,5,i5.jpg
307,32,1,1,249,Gas,500,100,5,g5.jpg
164,32,1,2,249,Electric,500,80,4,e4.jpg
48,32,1,3,249,Induction,1100,70,3,i3.jpg
142,32,2,1,250,Gas,1500,60,4,g4.jpg
62,32,2,2,250,Electric,900,80,3,e3.jpg
246,32,2,3,250,Induction,1100,60,5,i5.jpg
70,32,3,1,251,Gas,1500,80,3,g3.jpg
242,32,3,2,251,Electric,900,60,5,e5.jpg
300,32,3,3,251,Induction,1100,90,5,i5.jpg
52,32,4,1,252,Gas,1500,70,3,g3.jpg
149,32,4,2,252,Electric,700,70,4,e4.jpg
117,32,4,3,252,Induction,900,50,4,i4.jpg
310,32,5,1,253,Gas,700,100,5,g5.jpg
98,32,5,2,253,Electric,900,100,3,e3.jpg
219,32,5,3,253,Induction,500,50,5,i5.jpg
70,32,6,1,254,Gas,1500,80,3,g3.jpg
35,32,6,2,254,Electric,1500,60,3,e3.jpg
201,32,6,3,254,Induction,500,100,4,i4.jpg
25,32,7,1,255,Gas,900,60,3,g3.jpg
41,32,7,2,255,Electric,700,70,3,e3.jpg
261,32,7,3,255,Induction,900,70,5,i5.jpg
211,32,8,1,256,Gas,1300,100,4,g4.jpg
245,32,8,2,256,Electric,1100,60,5,e5.jpg
180,32,8,3,256,Induction,1500,80,4,i4.jpg
91,33,1,1,257,Gas,500,100,3,g3.jpg
194,33,1,2,257,Electric,1300,90,4,e4.jpg
21,33,1,3,257,Induction,500,60,3,i3.jpg
196,33,2,1,258,Gas,1500,90,4,g4.jpg
197,33,2,2,258,Electric,1500,90,4,e4.jpg
51,33,2,3,258,Induction,1300,70,3,i3.jpg
73,33,3,1,259,Gas,500,90,3,g3.jpg
287,33,3,2,259,Electric,1500,80,5,e5.jpg
213,33,3,3,259,Induction,1300,100,4,i4.jpg
247,33,4,1,260,Gas,1300,60,5,g5.jpg
269,33,4,2,260,Electric,1500,70,5,e5.jpg
222,33,4,3,260,Induction,700,50,5,i5.jpg
295,33,5,1,261,Gas,900,90,5,g5.jpg
149,33,5,2,261,Electric,700,70,4,e4.jpg
36,33,5,3,261,Induction,1500,60,3,i3.jpg
160,33,6,1,262,Gas,1500,70,4,g4.jpg
50,33,6,2,262,Electric,1300,70,3,e3.jpg
42,33,6,3,262,Induction,700,70,3,i3.jpg
31,33,7,1,263,Gas,1300,60,3,g3.jpg
143,33,7,2,263,Electric,1500,60,4,e4.jpg
72,33,7,3,263,Induction,1500,80,3,i3.jpg
31,33,8,1,264,Gas,1300,60,3,g3.jpg
179,33,8,2,264,Electric,1500,80,4,e4.jpg
45,33,8,3,264,Induction,900,70,3,i3.jpg
133,34,1,1,265,Gas,900,60,4,g4.jpg
302,34,1,2,265,Electric,1300,90,5,e5.jpg
309,34,1,3,265,Induction,500,100,5,i5.jpg
25,34,2,1,266,Gas,900,60,3,g3.jpg
20,34,2,2,266,Electric,500,60,3,e3.jpg
240,34,2,3,266,Induction,700,60,5,i5.jpg
70,34,3,1,267,Gas,1500,80,3,g3.jpg
203,34,3,2,267,Electric,700,100,4,e4.jpg
48,34,3,3,267,Induction,1100,70,3,i3.jpg
151,34,4,1,268,Gas,900,70,4,g4.jpg
236,34,4,2,268,Electric,500,60,5,e5.jpg
312,34,4,3,268,Induction,700,100,5,i5.jpg
262,34,5,1,269,Gas,1100,70,5,g5.jpg
260,34,5,2,269,Electric,900,70,5,e5.jpg
189,34,5,3,269,Induction,900,90,4,i4.jpg
124,34,6,1,270,Gas,1500,50,4,g4.jpg
272,34,6,2,270,Electric,500,80,5,e5.jpg
171,34,6,3,270,Induction,900,80,4,i4.jpg
85,34,7,1,271,Gas,1300,90,3,g3.jpg
140,34,7,2,271,Electric,1300,60,4,e4.jpg
63,34,7,3,271,Induction,900,80,3,i3.jpg
130,34,8,1,272,Gas,700,60,4,g4.jpg
71,34,8,2,272,Electric,1500,80,3,e3.jpg
45,34,8,3,272,Induction,900,70,3,i3.jpg
118,35,1,1,273,Gas,1100,50,4,g4.jpg
230,35,1,2,273,Electric,1300,50,5,e5.jpg
219,35,1,3,273,Induction,500,50,5,i5.jpg
100,35,2,1,274,Gas,1100,100,3,g3.jpg
104,35,2,2,274,Electric,1300,100,3,e3.jpg
81,35,2,3,274,Induction,900,90,3,i3.jpg
271,35,3,1,275,Gas,500,80,5,g5.jpg
11,35,3,2,275,Electric,1100,50,3,e3.jpg
306,35,3,3,275,Induction,1500,90,5,i5.jpg
247,35,4,1,276,Gas,1300,60,5,g5.jpg
146,35,4,2,276,Electric,500,70,4,e4.jpg
243,35,4,3,276,Induction,900,60,5,i5.jpg
166,35,5,1,277,Gas,700,80,4,g4.jpg
149,35,5,2,277,Electric,700,70,4,e4.jpg
6,35,5,3,277,Induction,700,50,3,i3.jpg
169,35,6,1,278,Gas,900,80,4,g4.jpg
95,35,6,2,278,Electric,700,100,3,e3.jpg
111,35,6,3,278,Induction,500,50,4,i4.jpg
118,35,7,1,279,Gas,1100,50,4,g4.jpg
218,35,7,2,279,Electric,500,50,5,e5.jpg
243,35,7,3,279,Induction,900,60,5,i5.jpg
130,35,8,1,280,Gas,700,60,4,g4.jpg
263,35,8,2,280,Electric,1100,70,5,e5.jpg
252,35,8,3,280,Induction,1500,60,5,i5.jpg
64,36,1,1,281,Gas,1100,80,3,g3.jpg
140,36,1,2,281,Electric,1300,60,4,e4.jpg
270,36,1,3,281,Induction,1500,70,5,i5.jpg
142,36,2,1,282,Gas,1500,60,4,g4.jpg
68,36,2,2,282,Electric,1300,80,3,e3.jpg
87,36,2,3,282,Induction,1300,90,3,i3.jpg
316,36,3,1,283,Gas,1100,100,5,g5.jpg
14,36,3,2,283,Electric,1300,50,3,e3.jpg
42,36,3,3,283,Induction,700,70,3,i3.jpg
316,36,4,1,284,Gas,1100,100,5,g5.jpg
209,36,4,2,284,Electric,1100,100,4,e4.jpg
36,36,4,3,284,Induction,1500,60,3,i3.jpg
88,36,5,1,285,Gas,1500,90,3,g3.jpg
56,36,5,2,285,Electric,500,80,3,e3.jpg
57,36,5,3,285,Induction,500,80,3,i3.jpg
184,36,6,1,286,Gas,700,90,4,g4.jpg
125,36,6,2,286,Electric,1500,50,4,e4.jpg
156,36,6,3,286,Induction,1100,70,4,i4.jpg
28,36,7,1,287,Gas,1100,60,3,g3.jpg
149,36,7,2,287,Electric,700,70,4,e4.jpg
135,36,7,3,287,Induction,900,60,4,i4.jpg
1,36,8,1,288,Gas,500,50,3,g3.jpg
173,36,8,2,288,Electric,1100,80,4,e4.jpg
27,36,8,3,288,Induction,900,60,3,i3.jpg
76,37,1,1,289,Gas,700,90,3,g3.jpg
188,37,1,2,289,Electric,900,90,4,e4.jpg
288,37,1,3,289,Induction,1500,80,5,i5.jpg
55,37,2,1,290,Gas,500,80,3,g3.jpg
134,37,2,2,290,Electric,900,60,4,e4.jpg
177,37,2,3,290,Induction,1300,80,4,i4.jpg
238,37,3,1,291,Gas,700,60,5,g5.jpg
254,37,3,2,291,Electric,500,70,5,e5.jpg
93,37,3,3,291,Induction,500,100,3,i3.jpg
169,37,4,1,292,Gas,900,80,4,g4.jpg
23,37,4,2,292,Electric,700,60,3,e3.jpg
72,37,4,3,292,Induction,1500,80,3,i3.jpg
94,37,5,1,293,Gas,700,100,3,g3.jpg
257,37,5,2,293,Electric,700,70,5,e5.jpg
306,37,5,3,293,Induction,1500,90,5,i5.jpg
295,37,6,1,294,Gas,900,90,5,g5.jpg
293,37,6,2,294,Electric,700,90,5,e5.jpg
30,37,6,3,294,Induction,1100,60,3,i3.jpg
7,37,7,1,295,Gas,900,50,3,g3.jpg
224,37,7,2,295,Electric,900,50,5,e5.jpg
39,37,7,3,295,Induction,500,70,3,i3.jpg
187,37,8,1,296,Gas,900,90,4,g4.jpg
161,37,8,2,296,Electric,1500,70,4,e4.jpg
81,37,8,3,296,Induction,900,90,3,i3.jpg
46,38,1,1,297,Gas,1100,70,3,g3.jpg
14,38,1,2,297,Electric,1300,50,3,e3.jpg
276,38,1,3,297,Induction,700,80,5,i5.jpg
256,38,2,1,298,Gas,700,70,5,g5.jpg
71,38,2,2,298,Electric,1500,80,3,e3.jpg
18,38,2,3,298,Induction,1500,50,3,i3.jpg
307,38,3,1,299,Gas,500,100,5,g5.jpg
146,38,3,2,299,Electric,500,70,4,e4.jpg
12,38,3,3,299,Induction,1100,50,3,i3.jpg
310,38,4,1,300,Gas,700,100,5,g5.jpg
248,38,4,2,300,Electric,1300,60,5,e5.jpg
48,38,4,3,300,Induction,1100,70,3,i3.jpg
319,38,5,1,301,Gas,1300,100,5,g5.jpg
107,38,5,2,301,Electric,1500,100,3,e3.jpg
276,38,5,3,301,Induction,700,80,5,i5.jpg
148,38,6,1,302,Gas,700,70,4,g4.jpg
266,38,6,2,302,Electric,1300,70,5,e5.jpg
195,38,6,3,302,Induction,1300,90,4,i4.jpg
271,38,7,1,303,Gas,500,80,5,g5.jpg
158,38,7,2,303,Electric,1300,70,4,e4.jpg
201,38,7,3,303,Induction,500,100,4,i4.jpg
154,38,8,1,304,Gas,1100,70,4,g4.jpg
233,38,8,2,304,Electric,1500,50,5,e5.jpg
204,38,8,3,304,Induction,700,100,4,i4.jpg
175,39,1,1,305,Gas,1300,80,4,g4.jpg
11,39,1,2,305,Electric,1100,50,3,e3.jpg
147,39,1,3,305,Induction,500,70,4,i4.jpg
229,39,2,1,306,Gas,1300,50,5,g5.jpg
311,39,2,2,306,Electric,700,100,5,e5.jpg
180,39,2,3,306,Induction,1500,80,4,i4.jpg
97,39,3,1,307,Gas,900,100,3,g3.jpg
218,39,3,2,307,Electric,500,50,5,e5.jpg
273,39,3,3,307,Induction,500,80,5,i5.jpg
223,39,4,1,308,Gas,900,50,5,g5.jpg
41,39,4,2,308,Electric,700,70,3,e3.jpg
261,39,4,3,308,Induction,900,70,5,i5.jpg
106,39,5,1,309,Gas,1500,100,3,g3.jpg
38,39,5,2,309,Electric,500,70,3,e3.jpg
291,39,5,3,309,Induction,500,90,5,i5.jpg
292,39,6,1,310,Gas,700,90,5,g5.jpg
278,39,6,2,310,Electric,900,80,5,e5.jpg
228,39,6,3,310,Induction,1100,50,5,i5.jpg
214,39,7,1,311,Gas,1500,100,4,g4.jpg
209,39,7,2,311,Electric,1100,100,4,e4.jpg
114,39,7,3,311,Induction,700,50,4,i4.jpg
70,39,8,1,312,Gas,1500,80,3,g3.jpg
161,39,8,2,312,Electric,1500,70,4,e4.jpg
315,39,8,3,312,Induction,900,100,5,i5.jpg
43,40,1,1,313,Gas,900,70,3,g3.jpg
149,40,1,2,313,Electric,700,70,4,e4.jpg
273,40,1,3,313,Induction,500,80,5,i5.jpg
289,40,2,1,314,Gas,500,90,5,g5.jpg
203,40,2,2,314,Electric,700,100,4,e4.jpg
213,40,2,3,314,Induction,1300,100,4,i4.jpg
292,40,3,1,315,Gas,700,90,5,g5.jpg
65,40,3,2,315,Electric,1100,80,3,e3.jpg
99,40,3,3,315,Induction,900,100,3,i3.jpg
223,40,4,1,316,Gas,900,50,5,g5.jpg
188,40,4,2,316,Electric,900,90,4,e4.jpg
39,40,4,3,316,Induction,500,70,3,i3.jpg
49,40,5,1,317,Gas,1300,70,3,g3.jpg
29,40,5,2,317,Electric,1100,60,3,e3.jpg
294,40,5,3,317,Induction,700,90,5,i5.jpg
295,40,6,1,318,Gas,900,90,5,g5.jpg
323,40,6,2,318,Electric,1500,100,5,e5.jpg
156,40,6,3,318,Induction,1100,70,4,i4.jpg
175,40,7,1,319,Gas,1300,80,4,g4.jpg
206,40,7,2,319,Electric,900,100,4,e4.jpg
210,40,7,3,319,Induction,1100,100,4,i4.jpg
127,40,8,1,320,Gas,500,60,4,g4.jpg
269,40,8,2,320,Electric,1500,70,5,e5.jpg
60,40,8,3,320,Induction,700,80,3,i3.jpg
64,41,1,1,321,Gas,1100,80,3,g3.jpg
107,41,1,2,321,Electric,1500,100,3,e3.jpg
6,41,1,3,321,Induction,700,50,3,i3.jpg
76,41,2,1,322,Gas,700,90,3,g3.jpg
182,41,2,2,322,Electric,500,90,4,e4.jpg
72,41,2,3,322,Induction,1500,80,3,i3.jpg
94,41,3,1,323,Gas,700,100,3,g3.jpg
200,41,3,2,323,Electric,500,100,4,e4.jpg
297,41,3,3,323,Induction,900,90,5,i5.jpg
292,41,4,1,324,Gas,700,90,5,g5.jpg
158,41,4,2,324,Electric,1300,70,4,e4.jpg
96,41,4,3,324,Induction,700,100,3,i3.jpg
175,41,5,1,325,Gas,1300,80,4,g4.jpg
8,41,5,2,325,Electric,900,50,3,e3.jpg
96,41,5,3,325,Induction,700,100,3,i3.jpg
136,41,6,1,326,Gas,1100,60,4,g4.jpg
224,41,6,2,326,Electric,900,50,5,e5.jpg
54,41,6,3,326,Induction,1500,70,3,i3.jpg
37,41,7,1,327,Gas,500,70,3,g3.jpg
221,41,7,2,327,Electric,700,50,5,e5.jpg
273,41,7,3,327,Induction,500,80,5,i5.jpg
145,41,8,1,328,Gas,500,70,4,g4.jpg
92,41,8,2,328,Electric,500,100,3,e3.jpg
279,41,8,3,328,Induction,900,80,5,i5.jpg
169,42,1,1,329,Gas,900,80,4,g4.jpg
248,42,1,2,329,Electric,1300,60,5,e5.jpg
291,42,1,3,329,Induction,500,90,5,i5.jpg
82,42,2,1,330,Gas,1100,90,3,g3.jpg
263,42,2,2,330,Electric,1100,70,5,e5.jpg
315,42,2,3,330,Induction,900,100,5,i5.jpg
199,42,3,1,331,Gas,500,100,4,g4.jpg
212,42,3,2,331,Electric,1300,100,4,e4.jpg
42,42,3,3,331,Induction,700,70,3,i3.jpg
190,42,4,1,332,Gas,1100,90,4,g4.jpg
95,42,4,2,332,Electric,700,100,3,e3.jpg
69,42,4,3,332,Induction,1300,80,3,i3.jpg
181,42,5,1,333,Gas,500,90,4,g4.jpg
50,42,5,2,333,Electric,1300,70,3,e3.jpg
111,42,5,3,333,Induction,500,50,4,i4.jpg
223,42,6,1,334,Gas,900,50,5,g5.jpg
182,42,6,2,334,Electric,500,90,4,e4.jpg
231,42,6,3,334,Induction,1300,50,5,i5.jpg
7,42,7,1,335,Gas,900,50,3,g3.jpg
98,42,7,2,335,Electric,900,100,3,e3.jpg
264,42,7,3,335,Induction,1100,70,5,i5.jpg
202,42,8,1,336,Gas,700,100,4,g4.jpg
188,42,8,2,336,Electric,900,90,4,e4.jpg
159,42,8,3,336,Induction,1300,70,4,i4.jpg
52,43,1,1,337,Gas,1500,70,3,g3.jpg
275,43,1,2,337,Electric,700,80,5,e5.jpg
300,43,1,3,337,Induction,1100,90,5,i5.jpg
313,43,2,1,338,Gas,900,100,5,g5.jpg
