profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners
30,26,8,1,208,Induction,500,6,5,3
96,26,8,2,208,Induction,800,7,0,4
114,26,8,3,208,Induction,800,6,5,4
107,27,1,1,209,Electric,1500,8,0,4
183,27,1,2,209,Induction,500,8,0,5
34,27,1,3,209,Gas,1500,6,5,3
85,27,2,1,210,Gas,800,6,0,4
137,27,2,2,210,Electric,500,6,10,4
103,27,2,3,210,Gas,800,8,0,4
57,27,3,1,211,Induction,500,6,10,3
156,27,3,2,211,Induction,500,8,10,4
149,27,3,3,211,Electric,800,7,10,4
221,27,4,1,212,Electric,800,6,10,5
33,27,4,2,212,Induction,800,6,5,3
180,27,4,3,212,Induction,1500,7,0,5
237,27,5,1,213,Induction,500,8,10,5
12,27,5,2,213,Induction,500,7,0,3
241,27,5,3,213,Gas,1500,8,10,5
95,27,6,1,214,Electric,800,7,0,4
141,27,6,2,214,Induction,800,6,10,4
130,27,6,3,214,Gas,800,8,5,4
190,27,7,1,215,Gas,500,6,5,5
27,27,7,2,215,Induction,1500,8,0,3
210,27,7,3,215,Induction,500,8,5,5
69,27,8,1,216,Induction,800,7,10,3
74,27,8,2,216,Electric,500,8,10,3
25,27,8,3,216,Gas,1500,8,0,3
164,28,1,1,217,Electric,500,6,0,5
168,28,1,2,217,Induction,800,6,0,5
71,28,1,3,217,Electric,1500,7,10,3
210,28,2,1,218,Induction,500,8,5,5
75,28,2,2,218,Induction,500,8,10,3
202,28,2,3,218,Gas,800,7,5,5
180,28,3,1,219,Induction,1500,7,0,5
52,28,3,2,219,Gas,1500,8,5,3
175,28,3,3,219,Gas,800,7,0,5
35,28,4,1,220,Electric,1500,6,5,3
86,28,4,2,220,Electric,800,6,0,4
21,28,4,3,220,Induction,500,8,0,3
197,28,5,1,221,Electric,1500,6,5,5
39,28,5,2,221,Induction,500,7,5,3
141,28,5,3,221,Induction,800,6,10,4
26,28,6,1,222,Electric,1500,8,0,3
128,28,6,2,222,Electric,500,8,5,4
125,28,6,3,222,Electric,1500,7,5,4
119,28,7,1,223,Electric,500,7,5,4
42,28,7,2,223,Induction,800,7,5,3
139,28,7,3,223,Gas,800,6,10,4
67,28,8,1,224,Gas,800,7,10,3
87,28,8,2,224,Induction,800,6,0,4
99,28,8,3,224,Induction,1500,7,0,4
109,29,1,1,225,Gas,500,6,5,4
29,29,1,2,225,Electric,500,6,5,3
236,29,1,3,225,Electric,500,8,10,5
100,29,2,1,226,Gas,500,8,0,4
182,29,2,2,226,Electric,500,8,0,5
239,29,2,3,226,Electric,800,8,10,5
225,29,3,1,227,Induction,1500,6,10,5
152,29,3,2,227,Electric,1500,7,10,4
55,29,3,3,227,Gas,500,6,10,3
131,29,4,1,228,Electric,800,8,5,4
139,29,4,2,228,Gas,800,6,10,4
65,29,4,3,228,Electric,500,7,10,3
19,29,5,1,229,Gas,500,8,0,3
86,29,5,2,229,Electric,800,6,0,4
133,29,5,3,229,Gas,1500,8,5,4
96,29,6,1,230,Induction,800,7,0,4
54,29,6,2,230,Induction,1500,8,5,3
74,29,6,3,230,Electric,500,8,10,3
184,29,7,1,231,Gas,800,8,0,5
241,29,7,2,231,Gas,1500,8,10,5
98,29,7,3,231,Electric,1500,7,0,4
134,29,8,1,232,Electric,1500,8,5,4
127,29,8,2,232,Gas,500,8,5,4
54,29,8,3,232,Induction,1500,8,5,3
71,30,1,1,233,Electric,1500,7,10,3
5,30,1,2,233,Electric,800,6,0,3
170,30,1,3,233,Electric,1500,6,0,5
213,30,2,1,234,Induction,800,8,5,5
220,30,2,2,234,Gas,800,6,10,5
106,30,2,3,234,Gas,1500,8,0,4
46,30,3,1,235,Gas,500,8,5,3
102,30,3,2,235,Induction,500,8,0,4
178,30,3,3,235,Gas,1500,7,0,5
173,30,4,1,236,Electric,500,7,0,5
102,30,4,2,236,Induction,500,8,0,4
113,30,4,3,236,Electric,800,6,5,4
13,30,5,1,237,Gas,800,7,0,3
105,30,5,2,237,Induction,800,8,0,4
83,30,5,3,237,Electric,500,6,0,4
147,30,6,1,238,Induction,500,7,10,4
128,30,6,2,238,Electric,500,8,5,4
213,30,6,3,238,Induction,800,8,5,5
1,30,7,1,239,Gas,500,6,0,3
65,30,7,2,239,Electric,500,7,10,3
181,30,7,3,239,Gas,500,8,0,5
89,30,8,1,240,Electric,1500,6,0,4
154,30,8,2,240,Gas,500,8,10,4
106,30,8,3,240,Gas,1500,8,0,4
163,31,1,1,241,Gas,500,6,0,5
95,31,1,2,241,Electric,800,7,0,4
109,31,1,3,241,Gas,500,6,5,4
1,31,2,1,242,Gas,500,6,0,3
194,31,2,2,242,Electric,800,6,5,5
65,31,2,3,242,Electric,500,7,10,3
242,31,3,1,243,Electric,1500,8,10,5
95,31,3,2,243,Electric,800,7,0,4
191,31,3,3,243,Electric,500,6,5,5
73,31,4,1,244,Gas,500,8,10,3
4,31,4,2,244,Gas,800,6,0,3
176,31,4,3,244,Electric,800,7,0,5
131,31,5,1,245,Electric,800,8,5,4
151,31,5,2,245,Gas,1500,7,10,4
71,31,5,3,245,Electric,1500,7,10,3
112,31,6,1,246,Gas,800,6,5,4
67,31,6,2,246,Gas,800,7,10,3
172,31,6,3,246,Gas,500,7,0,5
48,31,7,1,247,Induction,500,8,5,3
122,31,7,2,247,Electric,800,7,5,4
9,31,7,3,247,Induction,1500,6,0,3
170,31,8,1,248,Electric,1500,6,0,5
99,31,8,2,248,Induction,1500,7,0,4
215,31,8,3,248,Electric,1500,8,5,5
171,32,1,1,249,Induction,1500,6,0,5
138,32,1,2,249,Induction,500,6,10,4
68,32,1,3,249,Electric,800,7,10,3
153,32,2,1,250,Induction,1500,7,10,4
126,32,2,2,250,Induction,1500,7,5,4
210,32,2,3,250,Induction,500,8,5,5
197,32,3,1,251,Electric,1500,6,5,5
165,32,3,2,251,Induction,500,6,0,5
79,32,3,3,251,Gas,1500,8,10,3
203,32,4,1,252,Electric,800,7,5,5
31,32,4,2,252,Gas,800,6,5,3
70,32,4,3,252,Gas,1500,7,10,3
146,32,5,1,253,Electric,500,7,10,4
138,32,5,2,253,Induction,500,6,10,4
150,32,5,3,253,Induction,800,7,10,4
38,32,6,1,254,Electric,500,7,5,3
47,32,6,2,254,Electric,500,8,5,3
208,32,6,3,254,Gas,500,8,5,5
139,32,7,1,255,Gas,800,6,10,4
157,32,7,2,255,Gas,800,8,10,4
121,32,7,3,255,Gas,800,7,5,4
204,32,8,1,256,Induction,800,7,5,5
229,32,8,2,256,Gas,800,7,10,5
183,32,8,3,256,Induction,500,8,0,5
105,33,1,1,257,Induction,800,8,0,4
150,33,1,2,257,Induction,800,7,10,4
149,33,1,3,257,Electric,800,7,10,4
38,33,2,1,258,Electric,500,7,5,3
191,33,2,2,258,Electric,500,6,5,5
187,33,2,3,258,Gas,1500,8,0,5
183,33,3,1,259,Induction,500,8,0,5
112,33,3,2,259,Gas,800,6,5,4
133,33,3,3,259,Gas,1500,8,5,4
105,33,4,1,260,Induction,800,8,0,4
157,33,4,2,260,Gas,800,8,10,4
208,33,4,3,260,Gas,500,8,5,5
130,33,5,1,261,Gas,800,8,5,4
92,33,5,2,261,Electric,500,7,0,4
142,33,5,3,261,Gas,1500,6,10,4
41,33,6,1,262,Electric,800,7,5,3
108,33,6,2,262,Induction,1500,8,0,4
102,33,6,3,262,Induction,500,8,0,4
199,33,7,1,263,Gas,500,7,5,5
210,33,7,2,263,Induction,500,8,5,5
2,33,7,3,263,Electric,500,6,0,3
125,33,8,1,264,Electric,1500,7,5,4
65,33,8,2,264,Electric,500,7,10,3
166,33,8,3,264,Gas,800,6,0,5
23,34,1,1,265,Electric,800,8,0,3
85,34,1,2,265,Gas,800,6,0,4
89,34,1,3,265,Electric,1500,6,0,4
135,34,2,1,266,Induction,1500,8,5,4
18,34,2,2,266,Induction,1500,7,0,3
50,34,2,3,266,Electric,800,8,5,3
5,34,3,1,267,Electric,800,6,0,3
52,34,3,2,267,Gas,1500,8,5,3
63,34,3,3,267,Induction,1500,6,10,3
17,34,4,1,268,Electric,1500,7,0,3
42,34,4,2,268,Induction,800,7,5,3
39,34,4,3,268,Induction,500,7,5,3
151,34,5,1,269,Gas,1500,7,10,4
119,34,5,2,269,Electric,500,7,5,4
57,34,5,3,269,Induction,500,6,10,3
217,34,6,1,270,Gas,500,6,10,5
167,34,6,2,270,Electric,800,6,0,5
122,34,6,3,270,Electric,800,7,5,4
37,34,7,1,271,Gas,500,7,5,3
158,34,7,2,271,Electric,800,8,10,4
173,34,7,3,271,Electric,500,7,0,5
37,34,8,1,272,Gas,500,7,5,3
207,34,8,2,272,Induction,1500,7,5,5
62,34,8,3,272,Electric,1500,6,10,3
114,35,1,1,273,Induction,800,6,5,4
76,35,1,2,273,Gas,800,8,10,3
148,35,1,3,273,Gas,800,7,10,4
132,35,2,1,274,Induction,800,8,5,4
56,35,2,2,274,Electric,500,6,10,3
14,35,2,3,274,Electric,800,7,0,3
198,35,3,1,275,Induction,1500,6,5,5
119,35,3,2,275,Electric,500,7,5,4
76,35,3,3,275,Gas,800,8,10,3
224,35,4,1,276,Electric,1500,6,10,5
184,35,4,2,276,Gas,800,8,0,5
119,35,4,3,276,Electric,500,7,5,4
220,35,5,1,277,Gas,800,6,10,5
159,35,5,2,277,Induction,800,8,10,4
57,35,5,3,277,Induction,500,6,10,3
214,35,6,1,278,Gas,1500,8,5,5
226,35,6,2,278,Gas,500,7,10,5
132,35,6,3,278,Induction,800,8,5,4
112,35,7,1,279,Gas,800,6,5,4
157,35,7,2,279,Gas,800,8,10,4
241,35,7,3,279,Gas,1500,8,10,5
53,35,8,1,280,Electric,1500,8,5,3
103,35,8,2,280,Gas,800,8,0,4
77,35,8,3,280,Electric,800,8,10,3
132,36,1,1,281,Induction,800,8,5,4
90,36,1,2,281,Induction,1500,6,0,4
196,36,1,3,281,Gas,1500,6,5,5
94,36,2,1,282,Gas,800,7,0,4
103,36,2,2,282,Gas,800,8,0,4
136,36,2,3,282,Gas,500,6,10,4
65,36,3,1,283,Electric,500,7,10,3
206,36,3,2,283,Electric,1500,7,5,5
181,36,3,3,283,Gas,500,8,0,5
81,36,4,1,284,Induction,1500,8,10,3
98,36,4,2,284,Electric,1500,7,0,4
237,36,4,3,284,Induction,500,8,10,5
148,36,5,1,285,Gas,800,7,10,4
198,36,5,2,285,Induction,1500,6,5,5
179,36,5,3,285,Electric,1500,7,0,5
159,36,6,1,286,Induction,800,8,10,4
206,36,6,2,286,Electric,1500,7,5,5
4,36,6,3,286,Gas,800,6,0,3
214,36,7,1,287,Gas,1500,8,5,5
28,36,7,2,287,Gas,500,6,5,3
29,36,7,3,287,Electric,500,6,5,3
31,36,8,1,288,Gas,800,6,5,3
196,36,8,2,288,Gas,1500,6,5,5
127,36,8,3,288,Gas,500,8,5,4
117,37,1,1,289,Induction,1500,6,5,4
167,37,1,2,289,Electric,800,6,0,5
34,37,1,3,289,Gas,1500,6,5,3
177,37,2,1,290,Induction,800,7,0,5
140,37,2,2,290,Electric,800,6,10,4
229,37,2,3,290,Gas,800,7,10,5
132,37,3,1,291,Induction,800,8,5,4
193,37,3,2,291,Gas,800,6,5,5
234,37,3,3,291,Induction,1500,7,10,5
225,37,4,1,292,Induction,1500,6,10,5
172,37,4,2,292,Gas,500,7,0,5
107,37,4,3,292,Electric,1500,8,0,4
136,37,5,1,293,Gas,500,6,10,4
77,37,5,2,293,Electric,800,8,10,3
76,37,5,3,293,Gas,800,8,10,3
107,37,6,1,294,Electric,1500,8,0,4
23,37,6,2,294,Electric,800,8,0,3
232,37,6,3,294,Gas,1500,7,10,5
112,37,7,1,295,Gas,800,6,5,4
178,37,7,2,295,Gas,1500,7,0,5
83,37,7,3,295,Electric,500,6,0,4
56,37,8,1,296,Electric,500,6,10,3
228,37,8,2,296,Induction,500,7,10,5
163,37,8,3,296,Gas,500,6,0,5
46,38,1,1,297,Gas,500,8,5,3
147,38,1,2,297,Induction,500,7,10,4
193,38,1,3,297,Gas,800,6,5,5
43,38,2,1,298,Gas,1500,7,5,3
194,38,2,2,298,Electric,800,6,5,5
218,38,2,3,298,Electric,500,6,10,5
160,38,3,1,299,Gas,1500,8,10,4
12,38,3,2,299,Induction,500,7,0,3
181,38,3,3,299,Gas,500,8,0,5
110,38,4,1,300,Electric,500,6,5,4
177,38,4,2,300,Induction,800,7,0,5
242,38,4,3,300,Electric,1500,8,10,5
202,38,5,1,301,Gas,800,7,5,5
13,38,5,2,301,Gas,800,7,0,3
2,38,5,3,301,Electric,500,6,0,3
66,38,6,1,302,Induction,500,7,10,3
4,38,6,2,302,Gas,800,6,0,3
140,38,6,3,302,Electric,800,6,10,4
43,38,7,1,303,Gas,1500,7,5,3
160,38,7,2,303,Gas,1500,8,10,4
205,38,7,3,303,Gas,1500,7,5,5
183,38,8,1,304,Induction,500,8,0,5
235,38,8,2,304,Gas,500,8,10,5
62,38,8,3,304,Electric,1500,6,10,3
59,39,1,1,305,Electric,800,6,10,3
81,39,1,2,305,Induction,1500,8,10,3
121,39,1,3,305,Gas,800,7,5,4
104,39,2,1,306,Electric,800,8,0,4
179,39,2,2,306,Electric,1500,7,0,5
125,39,2,3,306,Electric,1500,7,5,4
2,39,3,1,307,Electric,500,6,0,3
102,39,3,2,307,Induction,500,8,0,4
144,39,3,3,307,Induction,1500,6,10,4
171,39,4,1,308,Induction,1500,6,0,5
4,39,4,2,308,Gas,800,6,0,3
32,39,4,3,308,Electric,800,6,5,3
227,39,5,1,309,Electric,500,7,10,5
212,39,5,2,309,Electric,800,8,5,5
156,39,5,3,309,Induction,500,8,10,4
196,39,6,1,310,Gas,1500,6,5,5
243,39,6,2,310,Induction,1500,8,10,5
63,39,6,3,310,Induction,1500,6,10,3
19,39,7,1,311,Gas,500,8,0,3
46,39,7,2,311,Gas,500,8,5,3
2,39,7,3,311,Electric,500,6,0,3
233,39,8,1,312,Electric,1500,7,10,5
48,39,8,2,312,Induction,500,8,5,3
210,39,8,3,312,Induction,500,8,5,5
209,40,1,1,313,Electric,500,8,5,5
77,40,1,2,313,Electric,800,8,10,3
28,40,1,3,313,Gas,500,6,5,3
92,40,2,1,314,Electric,500,7,0,4
157,40,2,2,314,Gas,800,8,10,4
242,40,2,3,314,Electric,1500,8,10,5
116,40,3,1,315,Electric,1500,6,5,4
193,40,3,2,315,Gas,800,6,5,5
16,40,3,3,315,Gas,1500,7,0,3
37,40,4,1,316,Gas,500,7,5,3
170,40,4,2,316,Electric,1500,6,0,5
47,40,4,3,316,Electric,500,8,5,3
126,40,5,1,317,Induction,1500,7,5,4
139,40,5,2,317,Gas,800,6,10,4
102,40,5,3,317,Induction,500,8,0,4
160,40,6,1,318,Gas,1500,8,10,4
30,40,6,2,318,Induction,500,6,5,3
110,40,6,3,318,Electric,500,6,5,4
161,40,7,1,319,Electric,1500,8,10,4
42,40,7,2,319,Induction,800,7,5,3
60,40,7,3,319,Induction,800,6,10,3
182,40,8,1,320,Electric,500,8,0,5
45,40,8,2,320,Induction,1500,7,5,3
237,40,8,3,320,Induction,500,8,10,5
110,41,1,1,321,Electric,500,6,5,4
151,41,1,2,321,Gas,1500,7,10,4
226,41,1,3,321,Gas,500,7,10,5
129,41,2,1,322,Induction,500,8,5,4
239,41,2,2,322,Electric,800,8,10,5
62,41,2,3,322,Electric,1500,6,10,3
159,41,3,1,323,Induction,800,8,10,4
56,41,3,2,323,Electric,500,6,10,3
217,41,3,3,323,Gas,500,6,10,5
96,41,4,1,324,Induction,800,7,0,4
67,41,4,2,324,Gas,800,7,10,3
49,41,4,3,324,Gas,800,8,5,3
82,41,5,1,325,Gas,500,6,0,4
100,41,5,2,325,Gas,500,8,0,4
218,41,5,3,325,Electric,500,6,10,5
167,41,6,1,326,Electric,800,6,0,5
20,41,6,2,326,Electric,500,8,0,3
71,41,6,3,326,Electric,1500,7,10,3
126,41,7,1,327,Induction,1500,7,5,4
181,41,7,2,327,Gas,500,8,0,5
165,41,7,3,327,Induction,500,6,0,5
180,41,8,1,328,Induction,1500,7,0,5
59,41,8,2,328,Electric,800,6,10,3
51,41,8,3,328,Induction,800,8,5,3
123,42,1,1,329,Induction,800,7,5,4
221,42,1,2,329,Electric,800,6,10,5
34,42,1,3,329,Gas,1500,6,5,3
198,42,2,1,330,Induction,1500,6,5,5
111,42,2,2,330,Induction,500,6,5,4
153,42,2,3,330,Induction,1500,7,10,4
134,42,3,1,331,Electric,1500,8,5,4
81,42,3,2,331,Induction,1500,8,10,3
38,42,3,3,331,Electric,500,7,5,3
166,42,4,1,332,Gas,800,6,0,5
82,42,4,2,332,Gas,500,6,0,4
216,42,4,3,332,Induction,1500,8,5,5
169,42,5,1,333,Gas,1500,6,0,5
102,42,5,2,333,Induction,500,8,0,4
196,42,5,3,333,Gas,1500,6,5,5
212,42,6,1,334,Electric,800,8,5,5
193,42,6,2,334,Gas,800,6,5,5
26,42,6,3,334,Electric,1500,8,0,3
223,42,7,1,335,Gas,1500,6,10,5
218,42,7,2,335,Electric,500,6,10,5
204,42,7,3,335,Induction,800,7,5,5
98,42,8,1,336,Electric,1500,7,0,4
148,42,8,2,336,Gas,800,7,10,4
75,42,8,3,336,Induction,500,8,10,3
163,43,1,1,337,Gas,500,6,0,5
66,43,1,2,337,Induction,500,7,10,3
83,43,1,3,337,Electric,500,6,0,4
152,43,2,1,338,Electric,1500,7,10,4
222,43,2,2,338,Induction,800,6,10,5
231,43,2,3,338,Induction,800,7,10,5
197,43,3,1,339,Electric,1500,6,5,5
162,43,3,2,339,Induction,1500,8,10,4
44,43,3,3,339,Electric,1500,7,5,3
103,43,4,1,340,Gas,800,8,0,4
81,43,4,2,340,Induction,1500,8,10,3
33,43,4,3,340,Induction,800,6,5,3
112,43,5,1,341,Gas,800,6,5,4
191,43,5,2,341,Electric,500,6,5,5
113,43,5,3,341,Electric,800,6,5,4
79,43,6,1,342,Gas,1500,8,10,3
182,43,6,2,342,Electric,500,8,0,5
175,43,6,3,342,Gas,800,7,0,5
237,43,7,1,343,Induction,500,8,10,5
188,43,7,2,343,Electric,1500,8,0,5
133,43,7,3,343,Gas,1500,8,5,4
126,43,8,1,344,Induction,1500,7,5,4
47,43,8,2,344,Electric,500,8,5,3
97,43,8,3,344,Gas,1500,7,0,4
95,44,1,1,345,Electric,800,7,0,4
210,44,1,2,345,Induction,500,8,5,5
50,44,1,3,345,Electric,800,8,5,3
54,44,2,1,346,Induction,1500,8,5,3
181,44,2,2,346,Gas,500,8,0,5
24,44,2,3,346,Induction,800,8,0,3
183,44,3,1,347,Induction,500,8,0,5
73,44,3,2,347,Gas,500,8,10,3
157,44,3,3,347,Gas,800,8,10,4
102,44,4,1,348,Induction,500,8,0,4
36,44,4,2,348,Induction,1500,6,5,3
176,44,4,3,348,Electric,800,7,0,5
60,44,5,1,349,Induction,800,6,10,3
4,44,5,2,349,Gas,800,6,0,3
172,44,5,3,349,Gas,500,7,0,5
51,44,6,1,350,Induction,800,8,5,3
124,44,6,2,350,Gas,1500,7,5,4
63,44,6,3,350,Induction,1500,6,10,3
1,44,7,1,351,Gas,500,6,0,3
98,44,7,2,351,Electric,1500,7,0,4
72,44,7,3,351,Induction,1500,7,10,3
101,44,8,1,352,Electric,500,8,0,4
11,44,8,2,352,Electric,500,7,0,3
240,44,8,3,352,Induction,800,8,10,5
94,45,1,1,353,Gas,800,7,0,4
53,45,1,2,353,Electric,1500,8,5,3
146,45,1,3,353,Electric,500,7,10,4
227,45,2,1,354,Electric,500,7,10,5
191,45,2,2,354,Electric,500,6,5,5
96,45,2,3,354,Induction,800,7,0,4
169,45,3,1,355,Gas,1500,6,0,5
135,45,3,2,355,Induction,1500,8,5,4
43,45,3,3,355,Gas,1500,7,5,3
195,45,4,1,356,Induction,800,6,5,5
208,45,4,2,356,Gas,500,8,5,5
180,45,4,3,356,Induction,1500,7,0,5
37,45,5,1,357,Gas,500,7,5,3
212,45,5,2,357,Electric,800,8,5,5
121,45,5,3,357,Gas,800,7,5,4
31,45,6,1,358,Gas,800,6,5,3
3,45,6,2,358,Induction,500,6,0,3
125,45,6,3,358,Electric,1500,7,5,4
191,45,7,1,359,Electric,500,6,5,5
142,45,7,2,359,Gas,1500,6,10,4
106,45,7,3,359,Gas,1500,8,0,4
36,45,8,1,360,Induction,1500,6,5,3
218,45,8,2,360,Electric,500,6,10,5
118,45,8,3,360,Gas,500,7,5,4
112,46,1,1,361,Gas,800,6,5,4
93,46,1,2,361,Induction,500,7,0,4
11,46,1,3,361,Electric,500,7,0,3
26,46,2,1,362,Electric,1500,8,0,3
53,46,2,2,362,Electric,1500,8,5,3
106,46,2,3,362,Gas,1500,8,0,4
145,46,3,1,363,Gas,500,7,10,4
112,46,3,2,363,Gas,800,6,5,4
160,46,3,3,363,Gas,1500,8,10,4
1,46,4,1,364,Gas,500,6,0,3
141,46,4,2,364,Induction,800,6,10,4
105,46,4,3,364,Induction,800,8,0,4
70,46,5,1,365,Gas,1500,7,10,3
148,46,5,2,365,Gas,800,7,10,4
171,46,5,3,365,Induction,1500,6,0,5
69,46,6,1,366,Induction,800,7,10,3
68,46,6,2,366,Electric,800,7,10,3
235,46,6,3,366,Gas,500,8,10,5
97,46,7,1,367,Gas,1500,7,0,4
80,46,7,2,367,Electric,1500,8,10,3
229,46,7,3,367,Gas,800,7,10,5
49,46,8,1,368,Gas,800,8,5,3
81,46,8,2,368,Induction,1500,8,10,3
183,46,8,3,368,Induction,500,8,0,5
86,47,1,1,369,Electric,800,6,0,4
167,47,1,2,369,Electric,800,6,0,5
158,47,1,3,369,Electric,800,8,10,4
230,47,2,1,370,Electric,800,7,10,5
228,47,2,2,370,Induction,500,7,10,5
214,47,2,3,370,Gas,1500,8,5,5
226,47,3,1,371,Gas,500,7,10,5
49,47,3,2,371,Gas,800,8,5,3
55,47,3,3,371,Gas,500,6,10,3
130,47,4,1,372,Gas,800,8,5,4
201,47,4,2,372,Induction,500,7,5,5
197,47,4,3,372,Electric,1500,6,5,5
39,47,5,1,373,Induction,500,7,5,3
110,47,5,2,373,Electric,500,6,5,4
149,47,5,3,373,Electric,800,7,10,4
230,47,6,1,374,Electric,800,7,10,5
112,47,6,2,374,Gas,800,6,5,4
154,47,6,3,374,Gas,500,8,10,4
168,47,7,1,375,Induction,800,6,0,5
48,47,7,2,375,Induction,500,8,5,3
16,47,7,3,375,Gas,1500,7,0,3
58,47,8,1,376,Gas,800,6,10,3
211,47,8,2,376,Gas,800,8,5,5
214,47,8,3,376,Gas,1500,8,5,5
114,48,1,1,377,Induction,800,6,5,4
98,48,1,2,377,Electric,1500,7,0,4
194,48,1,3,377,Electric,800,6,5,5
128,48,2,1,378,Electric,500,8,5,4
219,48,2,2,378,Induction,500,6,10,5
20,48,2,3,378,Electric,500,8,0,3
145,48,3,1,379,Gas,500,7,10,4
187,48,3,2,379,Gas,1500,8,0,5
177,48,3,3,379,Induction,800,7,0,5
143,48,4,1,380,Electric,1500,6,10,4
128,48,4,2,380,Electric,500,8,5,4
202,48,4,3,380,Gas,800,7,5,5
129,48,5,1,381,Induction,500,8,5,4
55,48,5,2,381,Gas,500,6,10,3
20,48,5,3,381,Electric,500,8,0,3
148,48,6,1,382,Gas,800,7,10,4
63,48,6,2,382,Induction,1500,6,10,3
212,48,6,3,382,Electric,800,8,5,5
186,48,7,1,383,Induction,800,8,0,5
51,48,7,2,383,Induction,800,8,5,3
111,48,7,3,383,Induction,500,6,5,4
235,48,8,1,384,Gas,500,8,10,5
192,48,8,2,384,Induction,500,6,5,5
19,48,8,3,384,Gas,500,8,0,3
199,49,1,1,385,Gas,500,7,5,5
164,49,1,2,385,Electric,500,6,0,5
17,49,1,3,385,Electric,1500,7,0,3
226,49,2,1,386,Gas,500,7,10,5
51,49,2,2,386,Induction,800,8,5,3
151,49,2,3,386,Gas,1500,7,10,4
109,49,3,1,387,Gas,500,6,5,4
122,49,3,2,387,Electric,800,7,5,4
61,49,3,3,387,Gas,1500,6,10,3
166,49,4,1,388,Gas,800,6,0,5
133,49,4,2,388,Gas,1500,8,5,4
35,49,4,3,388,Electric,1500,6,5,3
155,49,5,1,389,Electric,500,8,10,4
44,49,5,2,389,Electric,1500,7,5,3
86,49,5,3,389,Electric,800,6,0,4
219,49,6,1,390,Induction,500,6,10,5
36,49,6,2,390,Induction,1500,6,5,3
117,49,6,3,390,Induction,1500,6,5,4
106,49,7,1,391,Gas,1500,8,0,4
71,49,7,2,391,Electric,1500,7,10,3
78,49,7,3,391,Induction,800,8,10,3
169,49,8,1,392,Gas,1500,6,0,5
75,49,8,2,392,Induction,500,8,10,3
85,49,8,3,392,Gas,800,6,0,4
228,50,1,1,393,Induction,500,7,10,5
239,50,1,2,393,Electric,800,8,10,5
172,50,1,3,393,Gas,500,7,0,5
37,50,2,1,394,Gas,500,7,5,3
135,50,2,2,394,Induction,1500,8,5,4
93,50,2,3,394,Induction,500,7,0,4
50,50,3,1,395,Electric,800,8,5,3
27,50,3,2,395,Induction,1500,8,0,3
223,50,3,3,395,Gas,1500,6,10,5
104,50,4,1,396,Electric,800,8,0,4
103,50,4,2,396,Gas,800,8,0,4
27,50,4,3,396,Induction,1500,8,0,3
239,50,5,1,397,Electric,800,8,10,5
51,50,5,2,397,Induction,800,8,5,3
154,50,5,3,397,Gas,500,8,10,4
186,50,6,1,398,Induction,800,8,0,5
23,50,6,2,398,Electric,800,8,0,3
212,50,6,3,398,Electric,800,8,5,5
162,50,7,1,399,Induction,1500,8,10,4
152,50,7,2,399,Electric,1500,7,10,4
191,50,7,3,399,Electric,500,6,5,5
136,50,8,1,400,Gas,500,6,10,4
163,50,8,2,400,Gas,500,6,0,5
2,50,8,3,400,Electric,500,6,0,3
225,51,1,1,401,Induction,1500,6,10,5
105,51,1,2,401,Induction,800,8,0,4
82,51,1,3,401,Gas,500,6,0,4
109,51,2,1,402,Gas,500,6,5,4
141,51,2,2,402,Induction,800,6,10,4
153,51,2,3,402,Induction,1500,7,10,4
149,51,3,1,403,Electric,800,7,10,4
30,51,3,2,403,Induction,500,6,5,3
12,51,3,3,403,Induction,500,7,0,3
237,51,4,1,404,Induction,500,8,10,5
211,51,4,2,404,Gas,800,8,5,5
160,51,4,3,404,Gas,1500,8,10,4
104,51,5,1,405,Electric,800,8,0,4
140,51,5,2,405,Electric,800,6,10,4
54,51,5,3,405,Induction,1500,8,5,3
140,51,6,1,406,Electric,800,6,10,4
177,51,6,2,406,Induction,800,7,0,5
42,51,6,3,406,Induction,800,7,5,3
72,51,7,1,407,Induction,1500,7,10,3
126,51,7,2,407,Induction,1500,7,5,4
122,51,7,3,407,Electric,800,7,5,4
153,51,8,1,408,Induction,1500,7,10,4
230,51,8,2,408,Electric,800,7,10,5
115,51,8,3,408,Gas,1500,6,5,4
108,52,1,1,409,Induction,1500,8,0,4
74,52,1,2,409,Electric,500,8,10,3
20,52,1,3,409,Electric,500,8,0,3
227,52,2,1,410,Electric,500,7,10,5
127,52,2,2,410,Gas,500,8,5,4
52,52,2,3,410,Gas,1500,8,5,3
68,52,3,1,411,Electric,800,7,10,3
174,52,3,2,411,Induction,500,7,0,5
146,52,3,3,411,Electric,500,7,10,4
223,52,4,1,412,Gas,1500,6,10,5
104,52,4,2,412,Electric,800,8,0,4
6,52,4,3,412,Induction,800,6,0,3
112,52,5,1,413,Gas,800,6,5,4
137,52,5,2,413,Electric,500,6,10,4
84,52,5,3,413,Induction,500,6,0,4
240,52,6,1,414,Induction,800,8,10,5
123,52,6,2,414,Induction,800,7,5,4
55,52,6,3,414,Gas,500,6,10,3
3,52,7,1,415,Induction,500,6,0,3
1,52,7,2,415,Gas,500,6,0,3
68,52,7,3,415,Electric,800,7,10,3
