profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners,image
167,20,6,2,158,Electric,800,6,0,5,e5.jpg
168,20,6,3,158,Induction,800,6,0,5,i5.jpg
106,20,7,1,159,Gas,1500,8,0,4,g4.jpg
125,20,7,2,159,Electric,1500,7,5,4,e4.jpg
30,20,7,3,159,Induction,500,6,5,3,i3.jpg
46,20,8,1,160,Gas,500,8,5,3,g3.jpg
146,20,8,2,160,Electric,500,7,10,4,e4.jpg
57,20,8,3,160,Induction,500,6,10,3,i3.jpg
223,21,1,1,161,Gas,1500,6,10,5,g5.jpg
209,21,1,2,161,Electric,500,8,5,5,e5.jpg
210,21,1,3,161,Induction,500,8,5,5,i5.jpg
175,21,2,1,162,Gas,800,7,0,5,g5.jpg
239,21,2,2,162,Electric,800,8,10,5,e5.jpg
111,21,2,3,162,Induction,500,6,5,4,i4.jpg
10,21,3,1,163,Gas,500,7,0,3,g3.jpg
215,21,3,2,163,Electric,1500,8,5,5,e5.jpg
159,21,3,3,163,Induction,800,8,10,4,i4.jpg
88,21,4,1,164,Gas,1500,6,0,4,g4.jpg
14,21,4,2,164,Electric,800,7,0,3,e3.jpg
189,21,4,3,164,Induction,1500,8,0,5,i5.jpg
196,21,5,1,165,Gas,1500,6,5,5,g5.jpg
14,21,5,2,165,Electric,800,7,0,3,e3.jpg
144,21,5,3,165,Induction,1500,6,10,4,i4.jpg
7,21,6,1,166,Gas,1500,6,0,3,g3.jpg
203,21,6,2,166,Electric,800,7,5,5,e5.jpg
183,21,6,3,166,Induction,500,8,0,5,i5.jpg
91,21,7,1,167,Gas,500,7,0,4,g4.jpg
14,21,7,2,167,Electric,800,7,0,3,e3.jpg
183,21,7,3,167,Induction,500,8,0,5,i5.jpg
112,21,8,1,168,Gas,800,6,5,4,g4.jpg
116,21,8,2,168,Electric,1500,6,5,4,e4.jpg
87,21,8,3,168,Induction,800,6,0,4,i4.jpg
139,22,1,1,169,Gas,800,6,10,4,g4.jpg
206,22,1,2,169,Electric,1500,7,5,5,e5.jpg
90,22,1,3,169,Induction,1500,6,0,4,i4.jpg
130,22,2,1,170,Gas,800,8,5,4,g4.jpg
32,22,2,2,170,Electric,800,6,5,3,e3.jpg
120,22,2,3,170,Induction,500,7,5,4,i4.jpg
220,22,3,1,171,Gas,800,6,10,5,g5.jpg
101,22,3,2,171,Electric,500,8,0,4,e4.jpg
126,22,3,3,171,Induction,1500,7,5,4,i4.jpg
220,22,4,1,172,Gas,800,6,10,5,g5.jpg
44,22,4,2,172,Electric,1500,7,5,3,e3.jpg
189,22,4,3,172,Induction,1500,8,0,5,i5.jpg
193,22,5,1,173,Gas,800,6,5,5,g5.jpg
2,22,5,2,173,Electric,500,6,0,3,e3.jpg
141,22,5,3,173,Induction,800,6,10,4,i4.jpg
13,22,6,1,174,Gas,800,7,0,3,g3.jpg
146,22,6,2,174,Electric,500,7,10,4,e4.jpg
39,22,6,3,174,Induction,500,7,5,3,i3.jpg
118,22,7,1,175,Gas,500,7,5,4,g4.jpg
50,22,7,2,175,Electric,800,8,5,3,e3.jpg
45,22,7,3,175,Induction,1500,7,5,3,i3.jpg
199,22,8,1,176,Gas,500,7,5,5,g5.jpg
128,22,8,2,176,Electric,500,8,5,4,e4.jpg
90,22,8,3,176,Induction,1500,6,0,4,i4.jpg
88,23,1,1,177,Gas,1500,6,0,4,g4.jpg
203,23,1,2,177,Electric,800,7,5,5,e5.jpg
180,23,1,3,177,Induction,1500,7,0,5,i5.jpg
22,23,2,1,178,Gas,800,8,0,3,g3.jpg
23,23,2,2,178,Electric,800,8,0,3,e3.jpg
81,23,2,3,178,Induction,1500,8,10,3,i3.jpg
13,23,3,1,179,Gas,800,7,0,3,g3.jpg
32,23,3,2,179,Electric,800,6,5,3,e3.jpg
9,23,3,3,179,Induction,1500,6,0,3,i3.jpg
7,23,4,1,180,Gas,1500,6,0,3,g3.jpg
143,23,4,2,180,Electric,1500,6,10,4,e4.jpg
225,23,4,3,180,Induction,1500,6,10,5,i5.jpg
130,23,5,1,181,Gas,800,8,5,4,g4.jpg
32,23,5,2,181,Electric,800,6,5,3,e3.jpg
231,23,5,3,181,Induction,800,7,10,5,i5.jpg
7,23,6,1,182,Gas,1500,6,0,3,g3.jpg
41,23,6,2,182,Electric,800,7,5,3,e3.jpg
150,23,6,3,182,Induction,800,7,10,4,i4.jpg
118,23,7,1,183,Gas,500,7,5,4,g4.jpg
41,23,7,2,183,Electric,800,7,5,3,e3.jpg
39,23,7,3,183,Induction,500,7,5,3,i3.jpg
184,23,8,1,184,Gas,800,8,0,5,g5.jpg
62,23,8,2,184,Electric,1500,6,10,3,e3.jpg
228,23,8,3,184,Induction,500,7,10,5,i5.jpg
76,24,1,1,185,Gas,800,8,10,3,g3.jpg
203,24,1,2,185,Electric,800,7,5,5,e5.jpg
66,24,1,3,185,Induction,500,7,10,3,i3.jpg
76,24,2,1,186,Gas,800,8,10,3,g3.jpg
188,24,2,2,186,Electric,1500,8,0,5,e5.jpg
18,24,2,3,186,Induction,1500,7,0,3,i3.jpg
205,24,3,1,187,Gas,1500,7,5,5,g5.jpg
29,24,3,2,187,Electric,500,6,5,3,e3.jpg
138,24,3,3,187,Induction,500,6,10,4,i4.jpg
181,24,4,1,188,Gas,500,8,0,5,g5.jpg
143,24,4,2,188,Electric,1500,6,10,4,e4.jpg
108,24,4,3,188,Induction,1500,8,0,4,i4.jpg
46,24,5,1,189,Gas,500,8,5,3,g3.jpg
23,24,5,2,189,Electric,800,8,0,3,e3.jpg
57,24,5,3,189,Induction,500,6,10,3,i3.jpg
133,24,6,1,190,Gas,1500,8,5,4,g4.jpg
143,24,6,2,190,Electric,1500,6,10,4,e4.jpg
144,24,6,3,190,Induction,1500,6,10,4,i4.jpg
10,24,7,1,191,Gas,500,7,0,3,g3.jpg
209,24,7,2,191,Electric,500,8,5,5,e5.jpg
243,24,7,3,191,Induction,1500,8,10,5,i5.jpg
31,24,8,1,192,Gas,800,6,5,3,g3.jpg
89,24,8,2,192,Electric,1500,6,0,4,e4.jpg
237,24,8,3,192,Induction,500,8,10,5,i5.jpg
25,25,1,1,193,Gas,1500,8,0,3,g3.jpg
110,25,1,2,193,Electric,500,6,5,4,e4.jpg
144,25,1,3,193,Induction,1500,6,10,4,i4.jpg
196,25,2,1,194,Gas,1500,6,5,5,g5.jpg
122,25,2,2,194,Electric,800,7,5,4,e4.jpg
210,25,2,3,194,Induction,500,8,5,5,i5.jpg
178,25,3,1,195,Gas,1500,7,0,5,g5.jpg
242,25,3,2,195,Electric,1500,8,10,5,e5.jpg
156,25,3,3,195,Induction,500,8,10,4,i4.jpg
217,25,4,1,196,Gas,500,6,10,5,g5.jpg
128,25,4,2,196,Electric,500,8,5,4,e4.jpg
51,25,4,3,196,Induction,800,8,5,3,i3.jpg
226,25,5,1,197,Gas,500,7,10,5,g5.jpg
2,25,5,2,197,Electric,500,6,0,3,e3.jpg
237,25,5,3,197,Induction,500,8,10,5,i5.jpg
214,25,6,1,198,Gas,1500,8,5,5,g5.jpg
83,25,6,2,198,Electric,500,6,0,4,e4.jpg
240,25,6,3,198,Induction,800,8,10,5,i5.jpg
115,25,7,1,199,Gas,1500,6,5,4,g4.jpg
119,25,7,2,199,Electric,500,7,5,4,e4.jpg
153,25,7,3,199,Induction,1500,7,10,4,i4.jpg
79,25,8,1,200,Gas,1500,8,10,3,g3.jpg
23,25,8,2,200,Electric,800,8,0,3,e3.jpg
234,25,8,3,200,Induction,1500,7,10,5,i5.jpg
61,26,1,1,201,Gas,1500,6,10,3,g3.jpg
131,26,1,2,201,Electric,800,8,5,4,e4.jpg
228,26,1,3,201,Induction,500,7,10,5,i5.jpg
217,26,2,1,202,Gas,500,6,10,5,g5.jpg
119,26,2,2,202,Electric,500,7,5,4,e4.jpg
225,26,2,3,202,Induction,1500,6,10,5,i5.jpg
64,26,3,1,203,Gas,500,7,10,3,g3.jpg
50,26,3,2,203,Electric,800,8,5,3,e3.jpg
27,26,3,3,203,Induction,1500,8,0,3,i3.jpg
64,26,4,1,204,Gas,500,7,10,3,g3.jpg
29,26,4,2,204,Electric,500,6,5,3,e3.jpg
192,26,4,3,204,Induction,500,6,5,5,i5.jpg
157,26,5,1,205,Gas,800,8,10,4,g4.jpg
158,26,5,2,205,Electric,800,8,10,4,e4.jpg
123,26,5,3,205,Induction,800,7,5,4,i4.jpg
10,26,6,1,206,Gas,500,7,0,3,g3.jpg
104,26,6,2,206,Electric,800,8,0,4,e4.jpg
30,26,6,3,206,Induction,500,6,5,3,i3.jpg
64,26,7,1,207,Gas,500,7,10,3,g3.jpg
116,26,7,2,207,Electric,1500,6,5,4,e4.jpg
126,26,7,3,207,Induction,1500,7,5,4,i4.jpg
67,26,8,1,208,Gas,800,7,10,3,g3.jpg
140,26,8,2,208,Electric,800,6,10,4,e4.jpg
237,26,8,3,208,Induction,500,8,10,5,i5.jpg
121,27,1,1,209,Gas,800,7,5,4,g4.jpg
50,27,1,2,209,Electric,800,8,5,3,e3.jpg
60,27,1,3,209,Induction,800,6,10,3,i3.jpg
136,27,2,1,210,Gas,500,6,10,4,g4.jpg
41,27,2,2,210,Electric,800,7,5,3,e3.jpg
66,27,2,3,210,Induction,500,7,10,3,i3.jpg
130,27,3,1,211,Gas,800,8,5,4,g4.jpg
128,27,3,2,211,Electric,500,8,5,4,e4.jpg
66,27,3,3,211,Induction,500,7,10,3,i3.jpg
154,27,4,1,212,Gas,500,8,10,4,g4.jpg
134,27,4,2,212,Electric,1500,8,5,4,e4.jpg
198,27,4,3,212,Induction,1500,6,5,5,i5.jpg
40,27,5,1,213,Gas,800,7,5,3,g3.jpg
164,27,5,2,213,Electric,500,6,0,5,e5.jpg
195,27,5,3,213,Induction,800,6,5,5,i5.jpg
235,27,6,1,214,Gas,500,8,10,5,g5.jpg
41,27,6,2,214,Electric,800,7,5,3,e3.jpg
225,27,6,3,214,Induction,1500,6,10,5,i5.jpg
181,27,7,1,215,Gas,500,8,0,5,g5.jpg
167,27,7,2,215,Electric,800,6,0,5,e5.jpg
237,27,7,3,215,Induction,500,8,10,5,i5.jpg
178,27,8,1,216,Gas,1500,7,0,5,g5.jpg
20,27,8,2,216,Electric,500,8,0,3,e3.jpg
102,27,8,3,216,Induction,500,8,0,4,i4.jpg
22,28,1,1,217,Gas,800,8,0,3,g3.jpg
47,28,1,2,217,Electric,500,8,5,3,e3.jpg
6,28,1,3,217,Induction,800,6,0,3,i3.jpg
31,28,2,1,218,Gas,800,6,5,3,g3.jpg
104,28,2,2,218,Electric,800,8,0,4,e4.jpg
231,28,2,3,218,Induction,800,7,10,5,i5.jpg
199,28,3,1,219,Gas,500,7,5,5,g5.jpg
221,28,3,2,219,Electric,800,6,10,5,e5.jpg
114,28,3,3,219,Induction,800,6,5,4,i4.jpg
169,28,4,1,220,Gas,1500,6,0,5,g5.jpg
158,28,4,2,220,Electric,800,8,10,4,e4.jpg
69,28,4,3,220,Induction,800,7,10,3,i3.jpg
112,28,5,1,221,Gas,800,6,5,4,g4.jpg
125,28,5,2,221,Electric,1500,7,5,4,e4.jpg
144,28,5,3,221,Induction,1500,6,10,4,i4.jpg
10,28,6,1,222,Gas,500,7,0,3,g3.jpg
179,28,6,2,222,Electric,1500,7,0,5,e5.jpg
99,28,6,3,222,Induction,1500,7,0,4,i4.jpg
97,28,7,1,223,Gas,1500,7,0,4,g4.jpg
155,28,7,2,223,Electric,500,8,10,4,e4.jpg
117,28,7,3,223,Induction,1500,6,5,4,i4.jpg
193,28,8,1,224,Gas,800,6,5,5,g5.jpg
164,28,8,2,224,Electric,500,6,0,5,e5.jpg
99,28,8,3,224,Induction,1500,7,0,4,i4.jpg
241,29,1,1,225,Gas,1500,8,10,5,g5.jpg
107,29,1,2,225,Electric,1500,8,0,4,e4.jpg
240,29,1,3,225,Induction,800,8,10,5,i5.jpg
181,29,2,1,226,Gas,500,8,0,5,g5.jpg
119,29,2,2,226,Electric,500,7,5,4,e4.jpg
222,29,2,3,226,Induction,800,6,10,5,i5.jpg
121,29,3,1,227,Gas,800,7,5,4,g4.jpg
137,29,3,2,227,Electric,500,6,10,4,e4.jpg
147,29,3,3,227,Induction,500,7,10,4,i4.jpg
97,29,4,1,228,Gas,1500,7,0,4,g4.jpg
224,29,4,2,228,Electric,1500,6,10,5,e5.jpg
195,29,4,3,228,Induction,800,6,5,5,i5.jpg
133,29,5,1,229,Gas,1500,8,5,4,g4.jpg
83,29,5,2,229,Electric,500,6,0,4,e4.jpg
30,29,5,3,229,Induction,500,6,5,3,i3.jpg
88,29,6,1,230,Gas,1500,6,0,4,g4.jpg
149,29,6,2,230,Electric,800,7,10,4,e4.jpg
96,29,6,3,230,Induction,800,7,0,4,i4.jpg
40,29,7,1,231,Gas,800,7,5,3,g3.jpg
203,29,7,2,231,Electric,800,7,5,5,e5.jpg
159,29,7,3,231,Induction,800,8,10,4,i4.jpg
208,29,8,1,232,Gas,500,8,5,5,g5.jpg
158,29,8,2,232,Electric,800,8,10,4,e4.jpg
135,29,8,3,232,Induction,1500,8,5,4,i4.jpg
103,30,1,1,233,Gas,800,8,0,4,g4.jpg
227,30,1,2,233,Electric,500,7,10,5,e5.jpg
243,30,1,3,233,Induction,1500,8,10,5,i5.jpg
97,30,2,1,234,Gas,1500,7,0,4,g4.jpg
212,30,2,2,234,Electric,800,8,5,5,e5.jpg
102,30,2,3,234,Induction,500,8,0,4,i4.jpg
190,30,3,1,235,Gas,500,6,5,5,g5.jpg
173,30,3,2,235,Electric,500,7,0,5,e5.jpg
135,30,3,3,235,Induction,1500,8,5,4,i4.jpg
202,30,4,1,236,Gas,800,7,5,5,g5.jpg
188,30,4,2,236,Electric,1500,8,0,5,e5.jpg
216,30,4,3,236,Induction,1500,8,5,5,i5.jpg
67,30,5,1,237,Gas,800,7,10,3,g3.jpg
227,30,5,2,237,Electric,500,7,10,5,e5.jpg
93,30,5,3,237,Induction,500,7,0,4,i4.jpg
13,30,6,1,238,Gas,800,7,0,3,g3.jpg
113,30,6,2,238,Electric,800,6,5,4,e4.jpg
81,30,6,3,238,Induction,1500,8,10,3,i3.jpg
46,30,7,1,239,Gas,500,8,5,3,g3.jpg
110,30,7,2,239,Electric,500,6,5,4,e4.jpg
27,30,7,3,239,Induction,1500,8,0,3,i3.jpg
97,30,8,1,240,Gas,1500,7,0,4,g4.jpg
104,30,8,2,240,Electric,800,8,0,4,e4.jpg
243,30,8,3,240,Induction,1500,8,10,5,i5.jpg
148,31,1,1,241,Gas,800,7,10,4,g4.jpg
224,31,1,2,241,Electric,1500,6,10,5,e5.jpg
60,31,1,3,241,Induction,800,6,10,3,i3.jpg
184,31,2,1,242,Gas,800,8,0,5,g5.jpg
206,31,2,2,242,Electric,1500,7,5,5,e5.jpg
84,31,2,3,242,Induction,500,6,0,4,i4.jpg
169,31,3,1,243,Gas,1500,6,0,5,g5.jpg
164,31,3,2,243,Electric,500,6,0,5,e5.jpg
60,31,3,3,243,Induction,800,6,10,3,i3.jpg
190,31,4,1,244,Gas,500,6,5,5,g5.jpg
5,31,4,2,244,Electric,800,6,0,3,e3.jpg
138,31,4,3,244,Induction,500,6,10,4,i4.jpg
163,31,5,1,245,Gas,500,6,0,5,g5.jpg
5,31,5,2,245,Electric,800,6,0,3,e3.jpg
177,31,5,3,245,Induction,800,7,0,5,i5.jpg
85,31,6,1,246,Gas,800,6,0,4,g4.jpg
113,31,6,2,246,Electric,800,6,5,4,e4.jpg
111,31,6,3,246,Induction,500,6,5,4,i4.jpg
133,31,7,1,247,Gas,1500,8,5,4,g4.jpg
176,31,7,2,247,Electric,800,7,0,5,e5.jpg
99,31,7,3,247,Induction,1500,7,0,4,i4.jpg
172,31,8,1,248,Gas,500,7,0,5,g5.jpg
230,31,8,2,248,Electric,800,7,10,5,e5.jpg
75,31,8,3,248,Induction,500,8,10,3,i3.jpg
37,32,1,1,249,Gas,500,7,5,3,g3.jpg
107,32,1,2,249,Electric,1500,8,0,4,e4.jpg
114,32,1,3,249,Induction,800,6,5,4,i4.jpg
37,32,2,1,250,Gas,500,7,5,3,g3.jpg
71,32,2,2,250,Electric,1500,7,10,3,e3.jpg
207,32,2,3,250,Induction,1500,7,5,5,i5.jpg
88,32,3,1,251,Gas,1500,6,0,4,g4.jpg
179,32,3,2,251,Electric,1500,7,0,5,e5.jpg
219,32,3,3,251,Induction,500,6,10,5,i5.jpg
193,32,4,1,252,Gas,800,6,5,5,g5.jpg
113,32,4,2,252,Electric,800,6,5,4,e4.jpg
150,32,4,3,252,Induction,800,7,10,4,i4.jpg
235,32,5,1,253,Gas,500,8,10,5,g5.jpg
149,32,5,2,253,Electric,800,7,10,4,e4.jpg
231,32,5,3,253,Induction,800,7,10,5,i5.jpg
142,32,6,1,254,Gas,1500,6,10,4,g4.jpg
146,32,6,2,254,Electric,500,7,10,4,e4.jpg
69,32,6,3,254,Induction,800,7,10,3,i3.jpg
172,32,7,1,255,Gas,500,7,0,5,g5.jpg
2,32,7,2,255,Electric,500,6,0,3,e3.jpg
63,32,7,3,255,Induction,1500,6,10,3,i3.jpg
52,32,8,1,256,Gas,1500,8,5,3,g3.jpg
104,32,8,2,256,Electric,800,8,0,4,e4.jpg
48,32,8,3,256,Induction,500,8,5,3,i3.jpg
166,33,1,1,257,Gas,800,6,0,5,g5.jpg
23,33,1,2,257,Electric,800,8,0,3,e3.jpg
9,33,1,3,257,Induction,1500,6,0,3,i3.jpg
4,33,2,1,258,Gas,800,6,0,3,g3.jpg
230,33,2,2,258,Electric,800,7,10,5,e5.jpg
21,33,2,3,258,Induction,500,8,0,3,i3.jpg
64,33,3,1,259,Gas,500,7,10,3,g3.jpg
50,33,3,2,259,Electric,800,8,5,3,e3.jpg
81,33,3,3,259,Induction,1500,8,10,3,i3.jpg
112,33,4,1,260,Gas,800,6,5,4,g4.jpg
44,33,4,2,260,Electric,1500,7,5,3,e3.jpg
87,33,4,3,260,Induction,800,6,0,4,i4.jpg
106,33,5,1,261,Gas,1500,8,0,4,g4.jpg
221,33,5,2,261,Electric,800,6,10,5,e5.jpg
66,33,5,3,261,Induction,500,7,10,3,i3.jpg
199,33,6,1,262,Gas,500,7,5,5,g5.jpg
71,33,6,2,262,Electric,1500,7,10,3,e3.jpg
102,33,6,3,262,Induction,500,8,0,4,i4.jpg
130,33,7,1,263,Gas,800,8,5,4,g4.jpg
185,33,7,2,263,Electric,800,8,0,5,e5.jpg
3,33,7,3,263,Induction,500,6,0,3,i3.jpg
118,33,8,1,264,Gas,500,7,5,4,g4.jpg
200,33,8,2,264,Electric,500,7,5,5,e5.jpg
21,33,8,3,264,Induction,500,8,0,3,i3.jpg
127,34,1,1,265,Gas,500,8,5,4,g4.jpg
197,34,1,2,265,Electric,1500,6,5,5,e5.jpg
219,34,1,3,265,Induction,500,6,10,5,i5.jpg
211,34,2,1,266,Gas,800,8,5,5,g5.jpg
38,34,2,2,266,Electric,500,7,5,3,e3.jpg
84,34,2,3,266,Induction,500,6,0,4,i4.jpg
190,34,3,1,267,Gas,500,6,5,5,g5.jpg
77,34,3,2,267,Electric,800,8,10,3,e3.jpg
27,34,3,3,267,Induction,1500,8,0,3,i3.jpg
166,34,4,1,268,Gas,800,6,0,5,g5.jpg
2,34,4,2,268,Electric,500,6,0,3,e3.jpg
234,34,4,3,268,Induction,1500,7,10,5,i5.jpg
16,34,5,1,269,Gas,1500,7,0,3,g3.jpg
74,34,5,2,269,Electric,500,8,10,3,e3.jpg
132,34,5,3,269,Induction,800,8,5,4,i4.jpg
229,34,6,1,270,Gas,800,7,10,5,g5.jpg
17,34,6,2,270,Electric,1500,7,0,3,e3.jpg
102,34,6,3,270,Induction,500,8,0,4,i4.jpg
118,34,7,1,271,Gas,500,7,5,4,g4.jpg
26,34,7,2,271,Electric,1500,8,0,3,e3.jpg
24,34,7,3,271,Induction,800,8,0,3,i3.jpg
13,34,8,1,272,Gas,800,7,0,3,g3.jpg
38,34,8,2,272,Electric,500,7,5,3,e3.jpg
81,34,8,3,272,Induction,1500,8,10,3,i3.jpg
238,35,1,1,273,Gas,800,8,10,5,g5.jpg
242,35,1,2,273,Electric,1500,8,10,5,e5.jpg
243,35,1,3,273,Induction,1500,8,10,5,i5.jpg
211,35,2,1,274,Gas,800,8,5,5,g5.jpg
161,35,2,2,274,Electric,1500,8,10,4,e4.jpg
147,35,2,3,274,Induction,500,7,10,4,i4.jpg
25,35,3,1,275,Gas,1500,8,0,3,g3.jpg
44,35,3,2,275,Electric,1500,7,5,3,e3.jpg
219,35,3,3,275,Induction,500,6,10,5,i5.jpg
49,35,4,1,276,Gas,800,8,5,3,g3.jpg
74,35,4,2,276,Electric,500,8,10,3,e3.jpg
234,35,4,3,276,Induction,1500,7,10,5,i5.jpg
163,35,5,1,277,Gas,500,6,0,5,g5.jpg
38,35,5,2,277,Electric,500,7,5,3,e3.jpg
120,35,5,3,277,Induction,500,7,5,4,i4.jpg
85,35,6,1,278,Gas,800,6,0,4,g4.jpg
185,35,6,2,278,Electric,800,8,0,5,e5.jpg
153,35,6,3,278,Induction,1500,7,10,4,i4.jpg
184,35,7,1,279,Gas,800,8,0,5,g5.jpg
29,35,7,2,279,Electric,500,6,5,3,e3.jpg
66,35,7,3,279,Induction,500,7,10,3,i3.jpg
133,35,8,1,280,Gas,1500,8,5,4,g4.jpg
167,35,8,2,280,Electric,800,6,0,5,e5.jpg
159,35,8,3,280,Induction,800,8,10,4,i4.jpg
220,36,1,1,281,Gas,800,6,10,5,g5.jpg
188,36,1,2,281,Electric,1500,8,0,5,e5.jpg
240,36,1,3,281,Induction,800,8,10,5,i5.jpg
139,36,2,1,282,Gas,800,6,10,4,g4.jpg
26,36,2,2,282,Electric,1500,8,0,3,e3.jpg
42,36,2,3,282,Induction,800,7,5,3,i3.jpg
205,36,3,1,283,Gas,1500,7,5,5,g5.jpg
14,36,3,2,283,Electric,800,7,0,3,e3.jpg
144,36,3,3,283,Induction,1500,6,10,4,i4.jpg
43,36,4,1,284,Gas,1500,7,5,3,g3.jpg
209,36,4,2,284,Electric,500,8,5,5,e5.jpg
186,36,4,3,284,Induction,800,8,0,5,i5.jpg
229,36,5,1,285,Gas,800,7,10,5,g5.jpg
53,36,5,2,285,Electric,1500,8,5,3,e3.jpg
243,36,5,3,285,Induction,1500,8,10,5,i5.jpg
19,36,6,1,286,Gas,500,8,0,3,g3.jpg
83,36,6,2,286,Electric,500,6,0,4,e4.jpg
57,36,6,3,286,Induction,500,6,10,3,i3.jpg
37,36,7,1,287,Gas,500,7,5,3,g3.jpg
26,36,7,2,287,Electric,1500,8,0,3,e3.jpg
81,36,7,3,287,Induction,1500,8,10,3,i3.jpg
67,36,8,1,288,Gas,800,7,10,3,g3.jpg
176,36,8,2,288,Electric,800,7,0,5,e5.jpg
150,36,8,3,288,Induction,800,7,10,4,i4.jpg
202,37,1,1,289,Gas,800,7,5,5,g5.jpg
158,37,1,2,289,Electric,800,8,10,4,e4.jpg
105,37,1,3,289,Induction,800,8,0,4,i4.jpg
10,37,2,1,290,Gas,500,7,0,3,g3.jpg
134,37,2,2,290,Electric,1500,8,5,4,e4.jpg
165,37,2,3,290,Induction,500,6,0,5,i5.jpg
163,37,3,1,291,Gas,500,6,0,5,g5.jpg
68,37,3,2,291,Electric,800,7,10,3,e3.jpg
87,37,3,3,291,Induction,800,6,0,4,i4.jpg
133,37,4,1,292,Gas,1500,8,5,4,g4.jpg
200,37,4,2,292,Electric,500,7,5,5,e5.jpg
225,37,4,3,292,Induction,1500,6,10,5,i5.jpg
202,37,5,1,293,Gas,800,7,5,5,g5.jpg
53,37,5,2,293,Electric,1500,8,5,3,e3.jpg
84,37,5,3,293,Induction,500,6,0,4,i4.jpg
139,37,6,1,294,Gas,800,6,10,4,g4.jpg
233,37,6,2,294,Electric,1500,7,10,5,e5.jpg
81,37,6,3,294,Induction,1500,8,10,3,i3.jpg
136,37,7,1,295,Gas,500,6,10,4,g4.jpg
197,37,7,2,295,Electric,1500,6,5,5,e5.jpg
27,37,7,3,295,Induction,1500,8,0,3,i3.jpg
193,37,8,1,296,Gas,800,6,5,5,g5.jpg
26,37,8,2,296,Electric,1500,8,0,3,e3.jpg
225,37,8,3,296,Induction,1500,6,10,5,i5.jpg
40,38,1,1,297,Gas,800,7,5,3,g3.jpg
20,38,1,2,297,Electric,500,8,0,3,e3.jpg
216,38,1,3,297,Induction,1500,8,5,5,i5.jpg
190,38,2,1,298,Gas,500,6,5,5,g5.jpg
35,38,2,2,298,Electric,1500,6,5,3,e3.jpg
243,38,2,3,298,Induction,1500,8,10,5,i5.jpg
127,38,3,1,299,Gas,500,8,5,4,g4.jpg
74,38,3,2,299,Electric,500,8,10,3,e3.jpg
144,38,3,3,299,Induction,1500,6,10,4,i4.jpg
160,38,4,1,300,Gas,1500,8,10,4,g4.jpg
233,38,4,2,300,Electric,1500,7,10,5,e5.jpg
36,38,4,3,300,Induction,1500,6,5,3,i3.jpg
4,38,5,1,301,Gas,800,6,0,3,g3.jpg
155,38,5,2,301,Electric,500,8,10,4,e4.jpg
231,38,5,3,301,Induction,800,7,10,5,i5.jpg
43,38,6,1,302,Gas,1500,7,5,3,g3.jpg
26,38,6,2,302,Electric,1500,8,0,3,e3.jpg
90,38,6,3,302,Induction,1500,6,0,4,i4.jpg
70,38,7,1,303,Gas,1500,7,10,3,g3.jpg
143,38,7,2,303,Electric,1500,6,10,4,e4.jpg
126,38,7,3,303,Induction,1500,7,5,4,i4.jpg
193,38,8,1,304,Gas,800,6,5,5,g5.jpg
38,38,8,2,304,Electric,500,7,5,3,e3.jpg
216,38,8,3,304,Induction,1500,8,5,5,i5.jpg
4,39,1,1,305,Gas,800,6,0,3,g3.jpg
35,39,1,2,305,Electric,1500,6,5,3,e3.jpg
36,39,1,3,305,Induction,1500,6,5,3,i3.jpg
184,39,2,1,306,Gas,800,8,0,5,g5.jpg
80,39,2,2,306,Electric,1500,8,10,3,e3.jpg
234,39,2,3,306,Induction,1500,7,10,5,i5.jpg
211,39,3,1,307,Gas,800,8,5,5,g5.jpg
89,39,3,2,307,Electric,1500,6,0,4,e4.jpg
153,39,3,3,307,Induction,1500,7,10,4,i4.jpg
91,39,4,1,308,Gas,500,7,0,4,g4.jpg
2,39,4,2,308,Electric,500,6,0,3,e3.jpg
24,39,4,3,308,Induction,800,8,0,3,i3.jpg
142,39,5,1,309,Gas,1500,6,10,4,g4.jpg
47,39,5,2,309,Electric,500,8,5,3,e3.jpg
27,39,5,3,309,Induction,1500,8,0,3,i3.jpg
67,39,6,1,310,Gas,800,7,10,3,g3.jpg
5,39,6,2,310,Electric,800,6,0,3,e3.jpg
210,39,6,3,310,Induction,500,8,5,5,i5.jpg
142,39,7,1,311,Gas,1500,6,10,4,g4.jpg
164,39,7,2,311,Electric,500,6,0,5,e5.jpg
87,39,7,3,311,Induction,800,6,0,4,i4.jpg
190,39,8,1,312,Gas,500,6,5,5,g5.jpg
65,39,8,2,312,Electric,500,7,10,3,e3.jpg
207,39,8,3,312,Induction,1500,7,5,5,i5.jpg
100,40,1,1,313,Gas,500,8,0,4,g4.jpg
128,40,1,2,313,Electric,500,8,5,4,e4.jpg
186,40,1,3,313,Induction,800,8,0,5,i5.jpg
115,40,2,1,314,Gas,1500,6,5,4,g4.jpg
50,40,2,2,314,Electric,800,8,5,3,e3.jpg
210,40,2,3,314,Induction,500,8,5,5,i5.jpg
124,40,3,1,315,Gas,1500,7,5,4,g4.jpg
110,40,3,2,315,Electric,500,6,5,4,e4.jpg
90,40,3,3,315,Induction,1500,6,0,4,i4.jpg
124,40,4,1,316,Gas,1500,7,5,4,g4.jpg
212,40,4,2,316,Electric,800,8,5,5,e5.jpg
